    Rank Group    Score       Missing     Variable
    1407  A     1.703E+00          88     ACTR2
    1408  A     1.703E+00          88     MSI1
    1409  A     1.703E+00          88     ZNF57
    1410  A     1.703E+00          88     LSMEM2
    1411  A     1.701E+00          88     SIX5
    1412  A     1.701E+00          88     GIMAP1
    1413  A     1.701E+00          88     KIAA1324L
    1414  A     1.701E+00          88     PUS10
    1415  A     1.701E+00          88     SLC25A18
    1416  A     1.701E+00          88     SMYD2
    1417  A     1.701E+00          88     CD55
    1418  A     1.701E+00          88     LCN10
    1419  A     1.701E+00          88     LRIT3
    1420  A     1.701E+00          88     DAG1
    1421  A     1.699E+00          88     PDCD7
    1422  A     1.698E+00          88     DBF4B
    1423  A     1.692E+00          88     LSG1
    1424  A     1.692E+00          88     STK10
    1425  A     1.692E+00          88     CD47
    1426  A     1.691E+00          88     HDAC10
    1427  A     1.691E+00          88     SELPLG
    1428  A     1.691E+00          88     GALP
    1429  A     1.691E+00          88     SLC7A3
    1430  A     1.691E+00          88     GABRA3
    1431  A     1.691E+00          88     SPANXN1
    1432  A     1.690E+00          88     FOXP3
    1433  A     1.689E+00          88     DBR1
    1434  A     1.687E+00          88     MAT2A
    1435  A     1.683E+00          88     ANXA1
    1436  A     1.683E+00          88     BTN3A3
    1437  A     1.683E+00          88     ZNF398
    1438  A     1.681E+00          88     MTERFD2
    1439  A     1.680E+00          88     OR8B12
    1440  A     1.679E+00          88     WNT3A
    1441  A     1.677E+00          88     OR6C4
    1442  A     1.676E+00          88     LPGAT1
    1443  A     1.675E+00          88     PLOD2
    1444  A     1.673E+00          88     ZNF543
    1445  A     1.667E+00          88     CCDC108
    1446  A     1.667E+00        1017     RAI_AT_SAMPLING
    1447  A     1.666E+00          88     SUN3
    1448  A     1.665E+00          88     ZNF234
    1449  A     1.662E+00          88     IL1R1
    1450  A     1.661E+00          88     DHX32
    1451  A     1.661E+00          88     CHMP3
    1452  A     1.659E+00          88     TNNT2
    1453  A     1.659E+00          88     DGKG
    1454  A     1.659E+00          88     KLC1
    1455  A     1.654E+00          88     TGM1
    1456  A     1.652E+00          88     POU4F1
    1457  A     1.651E+00          88     FAM71A
    1458  A     1.648E+00          88     TRPV5
    1459  A     1.647E+00          88     AEBP1
    1460  A     1.647E+00          88     CPXM2
    1461  A     1.645E+00          88     ZNF577
    1462  A     1.645E+00          88     NDUFS8
    1463  A     1.641E+00          88     PCBP2
    1464  A     1.639E+00          88     ELAC2
    1465  A     1.637E+00          88     SPARCL1
    1466  A     1.636E+00          88     SSH3
    1467  A     1.635E+00          88     ZNF506
    1468  A     1.634E+00          88     DIAPH1
    1469  A     1.634E+00          88     HRH1
    1470  A     1.628E+00          88     HDAC5
    1471  A     1.626E+00          88     SNRPN
    1472  A     1.626E+00          88     ADORA1
    1473  A     1.625E+00          88     CHRND
    1474  A     1.623E+00          88     DHRSX
    1475  A     1.622E+00          88     PCOLCE2
    1476  A     1.622E+00          88     PLEKHA1
    1477  A     1.622E+00          88     CRHR1
    1478  A     1.618E+00          88     SLC26A9
    1479  A     1.616E+00          88     CBLB
    1480  A     1.611E+00          88     ADCK4
    1481  A     1.609E+00          88     ACIN1
    1482  A     1.608E+00          88     REV1
    1483  A     1.607E+00          88     TUBGCP5
    1484  A     1.601E+00          88     FGD4
    1485  A     1.596E+00          88     CLINT1
    1486  A     1.595E+00          88     RBM39
    1487  A     1.595E+00          88     UBE2R2
    1488  A     1.594E+00          88     SIK1
    1489  A     1.591E+00          88     HHATL
    1490  A     1.591E+00          88     CPEB4
    1491  A     1.591E+00          88     PSG9
    1492  A     1.590E+00          88     DDX59
    1493  A     1.588E+00          88     GPR132
    1494  A     1.587E+00          88     RHO
    1495  A     1.586E+00          88     DAW1
    1496  A     1.582E+00          88     TBL1XR1
    1497  A     1.581E+00          88     TMPRSS11A
    1498  A     1.581E+00          88     SGCB
    1499  A     1.580E+00          88     CERKL
    1500  A     1.580E+00          88     SOAT2
    1501  A     1.578E+00          88     DCTN1
    1502  A     1.576E+00          88     PRSS37
    1503  A     1.575E+00          88     MRPL3
    1504  A     1.573E+00          88     CEACAM16
    1505  A     1.571E+00          88     ZCCHC7
    1506  A     1.570E+00          88     TRAF3IP1
    1507  A     1.569E+00          88     WDR4
    1508  A     1.567E+00          88     GDPD2
    1509  A     1.565E+00          88     PHLDB3
    1510  A     1.565E+00          88     FBXO41
    1511  A     1.565E+00          88     ZGLP1
    1512  A     1.563E+00          88     DPF1
    1513  A     1.562E+00          88     CYP3A7
    1514  A     1.561E+00          88     TSPYL6
    1515  A     1.561E+00          88     GRK7
    1516  A     1.560E+00          88     KDM3A
    1517  A     1.560E+00          88     GRIK5
    1518  A     1.556E+00          88     HELB
    1519  A     1.556E+00          88     PRDM5
    1520  A     1.553E+00          88     RGAG4
    1521  A     1.553E+00          88     CCM2L
    1522  A     1.550E+00          88     TSSK4
    1523  A     1.549E+00          88     TXK
    1524  A     1.549E+00          88     ST6GAL1
    1525  A     1.546E+00          88     PIGT
    1526  A     1.545E+00          88     HPRT1
    1527  A     1.540E+00          88     MIA
    1528  A     1.538E+00          88     ANKRD24
    1529  A     1.538E+00          88     IL15RA
    1530  A     1.537E+00          88     ATP11B
    1531  A     1.533E+00          88     PI4K2B
    1532  A     1.533E+00          88     DGUOK
    1533  A     1.530E+00          88     MARK3
    1534  A     1.529E+00           0     X17q_status
    1535  A     1.528E+00          88     GGT7
    1536  A     1.527E+00          88     OR2F2
    1537  A     1.523E+00          88     AGK
    1538  A     1.523E+00          88     ACTL9
    1539  A     1.523E+00          88     CCL1
    1540  A     1.523E+00          88     SYT14
    1541  A     1.521E+00          88     PIK3CA
    1542  A     1.521E+00          88     AMER3
    1543  A     1.521E+00          88     CCDC158
    1544  A     1.520E+00          88     SLC19A3
    1545  A     1.520E+00          88     FGFRL1
    1546  A     1.518E+00          88     FADS2
    1547  A     1.517E+00          88     ZNF43
    1548  A     1.517E+00          88     ITGA5
    1549  A     1.514E+00          88     ZNF862
    1550  A     1.514E+00          88     TNFAIP2
    1551  A     1.513E+00          88     SLC41A2
    1552  A     1.513E+00          88     UCN3
    1553  A     1.511E+00          88     OR13J1
    1554  A     1.510E+00          88     OR4K14
    1555  A     1.508E+00          88     ZNF445
    1556  A     1.506E+00          88     SCO1
    1557  A     1.506E+00          88     OGG1
    1558  A     1.503E+00          88     SIRPB1
    1559  A     1.503E+00          88     EBF1
    1560  A     1.501E+00          88     PLXNC1
    1561  A     1.501E+00          88     ANKMY1
    1562  A     1.501E+00          88     KRT222
    1563  A     1.500E+00          88     NYAP1
    1564  A     1.499E+00          88     NAGLU
    1565  A     1.499E+00          88     JMJD7.PLA2G4B
    1566  A     1.498E+00          88     PON1
    1567  A     1.498E+00          88     SMS
    1568  A     1.498E+00          88     MTMR2
    1569  A     1.497E+00          88     SUOX
    1570  A     1.496E+00          88     HTATSF1
    1571  A     1.495E+00          88     POLD3
    1572  A     1.493E+00          88     TNFRSF1B
    1573  A     1.493E+00          88     GABRA6
    1574  A     1.492E+00          88     AR
    1575  A     1.491E+00          88     CCNL1
    1576  A     1.491E+00          88     PCID2
    1577  A     1.491E+00          88     DPP3
    1578  A     1.490E+00          88     SLC26A3
    1579  A     1.490E+00          88     MAGEA3
    1580  A     1.487E+00          88     SEMA6B
    1581  A     1.487E+00          88     ECT2
    1582  A     1.486E+00          88     ABLIM2
    1583  A     1.486E+00          88     ZNF527
    1584  A     1.486E+00          88     ZNF777
    1585  A     1.486E+00          88     CPSF6
    1586  A     1.486E+00          88     RRP1B
    1587  A     1.486E+00          88     C9orf170
    1588  A     1.486E+00          88     LYPD6
    1589  A     1.486E+00          88     BMF
    1590  A     1.486E+00          88     KLK14
    1591  A     1.486E+00          88     SOWAHB
    1592  A     1.486E+00          88     C10ORF68
    1593  A     1.486E+00          88     OR6C6
    1594  A     1.486E+00          88     CEP104
    1595  A     1.486E+00          88     STAT1
    1596  A     1.485E+00          88     DDIT3
    1597  A     1.485E+00          88     APBB2
    1598  A     1.484E+00          88     CYLC2
    1599  A     1.484E+00          88     LCORL
    1600  A     1.484E+00          88     CAV3
    1601  A     1.484E+00          88     STK24
    1602  A     1.484E+00          88     TTLL9
    1603  A     1.484E+00          88     BTC
    1604  A     1.484E+00          88     ADM
    1605  A     1.484E+00          88     KRTAP12.4
    1606  A     1.483E+00          88     C2CD2
    1607  A     1.483E+00          88     CAMK1G
    1608  A     1.483E+00          88     PPP2R5C
    1609  A     1.483E+00          88     MEST
    1610  A     1.483E+00          88     TMEM245
    1611  A     1.483E+00          88     FAM86C1
    1612  A     1.483E+00          88     GOLGA4
    1613  A     1.482E+00          88     CFI
    1614  A     1.482E+00          88     STAT2
    1615  A     1.482E+00          88     DHX57
    1616  A     1.482E+00          88     RYK
    1617  A     1.482E+00          88     METTL20
    1618  A     1.482E+00          88     TCF12
    1619  A     1.481E+00          88     FERMT1
    1620  A     1.481E+00          88     KCNJ3
    1621  A     1.480E+00          88     AKR1C1
    1622  A     1.480E+00          88     EPHB3
    1623  A     1.480E+00          88     NAT8L
    1624  A     1.479E+00          88     PXMP4
    1625  A     1.479E+00          88     SERPINA12
    1626  A     1.479E+00          88     C20orf141
    1627  A     1.479E+00          88     OAS1
    1628  A     1.479E+00          88     CCDC117
    1629  A     1.479E+00          88     METAP2
    1630  A     1.479E+00          88     LRRN3
    1631  A     1.479E+00          88     RNF7
    1632  A     1.479E+00          88     CEACAM6
    1633  A     1.479E+00          88     PNPLA4
    1634  A     1.478E+00          88     CCDC97
    1635  A     1.478E+00          88     IGFBP3
    1636  A     1.478E+00          88     CCNY
    1637  A     1.478E+00          88     CSF2RA
    1638  A     1.477E+00          88     SLC38A1
    1639  A     1.477E+00          88     SLC25A47
    1640  A     1.477E+00          88     VPS8
    1641  A     1.477E+00          88     OR4N2
    1642  A     1.477E+00          88     KRT20
    1643  A     1.477E+00          88     AAR2
    1644  A     1.476E+00          88     ITIH3
    1645  A     1.476E+00          88     WIF1
    1646  A     1.476E+00          88     ACN9
    1647  A     1.476E+00          88     FICD
    1648  A     1.475E+00          88     CA6
    1649  A     1.474E+00          88     MAGEC2
    1650  A     1.473E+00          88     CDON
    1651  A     1.473E+00          88     DNAAF3
    1652  A     1.472E+00          88     DPY19L3
    1653  A     1.472E+00          88     INTS4
    1654  A     1.472E+00          88     VPS52
    1655  A     1.471E+00          88     NHSL2
    1656  A     1.471E+00          88     MSRB2
    1657  A     1.471E+00          88     ZNF610
    1658  A     1.471E+00          88     HOXD3
    1659  A     1.471E+00          88     HIST1H3I
    1660  A     1.470E+00          88     GADL1
    1661  A     1.470E+00          88     VWC2L
    1662  A     1.470E+00          88     NEO1
    1663  A     1.468E+00          88     TLR9
    1664  A     1.468E+00          88     MID2
    1665  A     1.468E+00          88     SLC30A10
    1666  A     1.468E+00          88     POTEF
    1667  A     1.468E+00          88     SLC6A8
    1668  A     1.468E+00          88     IFNAR1
    1669  A     1.468E+00          88     MFAP4
    1670  A     1.468E+00          88     TPX2
    1671  A     1.468E+00          88     PTGS2
    1672  A     1.468E+00          88     OAS2
    1673  A     1.467E+00          88     CEP70
    1674  A     1.466E+00          88     ZNF296
    1675  A     1.466E+00          88     RRP15
    1676  A     1.466E+00          88     MLXIPL
    1677  A     1.465E+00          88     WDR11
    1678  A     1.465E+00          88     CBLL1
    1679  A     1.465E+00          88     IL18RAP
    1680  A     1.465E+00          88     HOXC8
    1681  A     1.465E+00          88     PER3
    1682  A     1.465E+00          88     CD200R1L
    1683  A     1.465E+00          88     LARP7
    1684  A     1.464E+00          88     RNF103
    1685  A     1.464E+00          88     ORAI2
    1686  A     1.464E+00          88     SPANXN2
    1687  A     1.464E+00          88     KRT10
    1688  A     1.464E+00          88     SIRPG
    1689  A     1.464E+00          88     HYAL3
    1690  A     1.463E+00          88     KRT73
    1691  A     1.463E+00          88     OR5AU1
    1692  A     1.462E+00          88     KRT23
    1693  A     1.462E+00          88     SNX5
    1694  A     1.462E+00          88     SDR9C7
    1695  A     1.462E+00          88     DPRX
    1696  A     1.461E+00          88     FAM83C
    1697  A     1.461E+00          88     PFKM
    1698  A     1.461E+00          88     STAC2
    1699  A     1.460E+00          88     C15orf59
    1700  A     1.460E+00          88     RHOT1
    1701  A     1.460E+00          88     TLE6
    1702  A     1.460E+00          88     PF4
    1703  A     1.460E+00          88     FBXO18
    1704  A     1.460E+00          88     LBP
    1705  A     1.459E+00          88     ATR
    1706  A     1.459E+00          88     ATP2C1
    1707  A     1.459E+00          88     ASIC3
    1708  A     1.458E+00          88     ABCB9
    1709  A     1.458E+00          88     RABGGTA
    1710  A     1.458E+00          88     C20orf144
    1711  A     1.458E+00          88     CPOX
    1712  A     1.457E+00          88     ANGPTL1
    1713  A     1.457E+00          88     C11orf84
    1714  A     1.457E+00          88     PPP1R13B
    1715  A     1.456E+00          88     KRTAP1.5
    1716  A     1.456E+00          88     GBAS
    1717  A     1.456E+00          88     BAAT
    1718  A     1.455E+00          88     TMEM38B
    1719  A     1.455E+00          88     RBM17
    1720  A     1.455E+00          88     IL22
    1721  A     1.455E+00          88     HSPA8
    1722  A     1.455E+00          88     RRAS
    1723  A     1.454E+00          88     PCNA
    1724  A     1.454E+00          88     PKNOX1
    1725  A     1.454E+00          88     STK32A
    1726  A     1.454E+00          88     TPRG1
    1727  A     1.453E+00          88     LAD1
    1728  A     1.452E+00          88     SUZ12
    1729  A     1.452E+00          88     TRAIP
    1730  A     1.450E+00          88     DNAH12
    1731  A     1.450E+00          88     MLH1
    1732  A     1.450E+00          88     ABI3BP
    1733  A     1.449E+00          88     NEUROD1
    1734  A     1.449E+00          88     SRRD
    1735  A     1.449E+00          88     CCDC150
    1736  A     1.449E+00          88     MCMBP
    1737  A     1.449E+00          88     DDRGK1
    1738  A     1.449E+00          88     TBC1D5
    1739  A     1.449E+00          88     LPPR1
    1740  A     1.449E+00          88     SLCO1B7
    1741  A     1.449E+00          88     TMPRSS11E
    1742  A     1.448E+00          88     PTPRH
    1743  A     1.448E+00          88     ZNF75D
    1744  A     1.447E+00          88     SGCD
    1745  A     1.447E+00          88     SP100
    1746  A     1.447E+00          88     GNB2
    1747  A     1.447E+00          88     HOXD11
    1748  A     1.446E+00          88     PNPLA8
    1749  A     1.444E+00          88     ARHGEF1
    1750  A     1.444E+00          88     CEP78
    1751  A     1.444E+00          88     ZIC1
    1752  A     1.443E+00          88     CNTNAP3
    1753  A     1.443E+00          88     TOP2A
    1754  A     1.443E+00          88     ZDHHC3
    1755  A     1.443E+00          88     OXSM
    1756  A     1.443E+00          88     GSPT2
    1757  A     1.442E+00          88     PAPOLA
    1758  A     1.441E+00          88     NMUR2
    1759  A     1.441E+00          88     RCVRN
    1760  A     1.441E+00          88     C9orf153
    1761  A     1.441E+00          88     GDA
    1762  A     1.440E+00          88     IQSEC2
    1763  A     1.440E+00          88     SEMA3G
    1764  A     1.439E+00          88     CRYGB
    1765  A     1.439E+00          88     C3orf22
    1766  A     1.439E+00          88     AKT2
    1767  A     1.439E+00          88     PROC
    1768  A     1.439E+00          88     LZIC
    1769  A     1.439E+00          88     MMP19
    1770  A     1.439E+00          88     GJC3
    1771  A     1.439E+00          88     TAS1R1
    1772  A     1.438E+00          88     IQSEC1
    1773  A     1.438E+00          88     CCDC38
    1774  A     1.438E+00          88     CEP68
    1775  A     1.438E+00          88     AXL
    1776  A     1.438E+00          88     PTPN4
    1777  A     1.437E+00          88     TRIP10
    1778  A     1.437E+00          88     CD8A
    1779  A     1.436E+00          88     KRTAP6.2
    1780  A     1.435E+00          88     C19orf45
    1781  A     1.435E+00          88     HRASLS5
    1782  A     1.435E+00          88     DENND1B
    1783  A     1.435E+00          88     HIPK2
    1784  A     1.434E+00          88     CTSG
    1785  A     1.433E+00          88     TAF3
    1786  A     1.433E+00          88     ME3
    1787  A     1.433E+00          88     ELF4
    1788  A     1.432E+00          88     VPS33A
    1789  A     1.432E+00          88     DNAI1
    1790  A     1.432E+00          88     ENTPD2
    1791  A     1.432E+00          88     TPST2
    1792  A     1.432E+00          88     NLGN4X
    1793  A     1.432E+00          88     CISH
    1794  A     1.432E+00          88     RFC4
    1795  A     1.432E+00          88     OFD1
    1796  A     1.431E+00          88     KRTAP1.1
    1797  A     1.430E+00          88     IL1RAPL1
    1798  A     1.430E+00          88     POLA1
    1799  A     1.430E+00          88     BPI
    1800  A     1.429E+00          88     CD96
    1801  A     1.429E+00          88     TMEM98
    1802  A     1.428E+00          88     CNNM4
    1803  A     1.428E+00          88     NUTM1
    1804  A     1.427E+00          88     KIF23
    1805  A     1.427E+00          88     RNASEL
    1806  A     1.427E+00          88     SCML1
    1807  A     1.426E+00          88     GNAI2
    1808  A     1.426E+00          88     PAPL
    1809  A     1.426E+00          88     ESYT1
    1810  A     1.426E+00          88     SLC17A3
    1811  A     1.426E+00          88     RASA2
    1812  A     1.426E+00          88     IL11RA
    1813  A     1.426E+00          88     CEP41
    1814  A     1.425E+00          88     MZT2A
    1815  A     1.425E+00          88     CHEK1
    1816  A     1.425E+00          88     RBMX
    1817  A     1.424E+00          88     NEK2
    1818  A     1.424E+00          88     ANKRD13D
    1819  A     1.424E+00          88     PDZD8
    1820  A     1.424E+00          88     LMOD3
    1821  A     1.424E+00          88     TMEM230
    1822  A     1.423E+00          88     EIF5B
    1823  A     1.422E+00          88     FRMD3
    1824  A     1.422E+00          88     ARMCX2
    1825  A     1.422E+00          88     KIF18B
    1826  A     1.422E+00           0     RNA_SEQUENCING
    1827  A     1.422E+00          88     JRKL
    1828  A     1.421E+00          88     MYO1A
    1829  A     1.421E+00          88     SERTAD4
    1830  A     1.421E+00          88     CDC16
    1831  A     1.421E+00          88     DXO
    1832  A     1.420E+00          88     KCNJ5
    1833  A     1.420E+00          88     FPR1
    1834  A     1.420E+00          88     CCDC93
    1835  A     1.419E+00          88     SECISBP2
    1836  A     1.419E+00          88     SLC25A23
    1837  A     1.419E+00          88     PARP6
    1838  A     1.418E+00          88     CHAF1B
    1839  A     1.417E+00          88     ZNF224
    1840  A     1.417E+00          88     DLL4
    1841  A     1.416E+00          88     CILP
    1842  A     1.415E+00          88     HRH2
    1843  A     1.415E+00          88     ZNF283
    1844  A     1.415E+00          88     ABCB6
    1845  A     1.415E+00          88     TBL1X
    1846  A     1.415E+00          88     NOP58
    1847  A     1.414E+00          88     COQ2
    1848  A     1.413E+00          88     FHL1
    1849  A     1.413E+00          88     MATN4
    1850  A     1.413E+00          88     RNASE11
    1851  A     1.413E+00          88     ARSJ
    1852  A     1.412E+00          88     GLS
    1853  A     1.412E+00          88     BFSP2
    1854  A     1.412E+00          88     PRSS58
    1855  A     1.412E+00          88     PFKP
    1856  A     1.411E+00          88     CWC22
    1857  A     1.411E+00          88     GRIN1
    1858  A     1.410E+00          88     TUBB4A
    1859  A     1.410E+00          88     WSB1
    1860  A     1.410E+00          88     ETS1
    1861  A     1.409E+00          88     TMEM190
    1862  A     1.409E+00          88     CPT1A
    1863  A     1.409E+00          88     ARMC3
    1864  A     1.407E+00          88     IGLON5
    1865  A     1.407E+00          88     SOD1
    1866  A     1.407E+00          88     TANGO2
    1867  A     1.406E+00          88     ZNF461
    1868  A     1.406E+00          88     ZNF789
    1869  A     1.406E+00          88     NUP107
    1870  A     1.405E+00          88     PAX3
    1871  A     1.405E+00          88     WNK4
    1872  A     1.404E+00          88     CD99
    1873  A     1.404E+00          88     OR13C5
    1874  A     1.404E+00          88     PGM2
    1875  A     1.404E+00          88     ZBTB7A
    1876  A     1.403E+00          88     TLE2
    1877  A     1.402E+00          88     PIP4K2C
    1878  A     1.402E+00          88     SACM1L
    1879  A     1.402E+00          88     STX19
    1880  A     1.402E+00          88     CRYBB2
    1881  A     1.402E+00          88     FGFR3
    1882  A     1.401E+00          88     TFCP2L1
    1883  A     1.401E+00          88     C7orf55.LUC7L2
    1884  A     1.400E+00          88     VN1R2
    1885  A     1.400E+00          88     RNF2
    1886  A     1.399E+00          88     DHX15
    1887  A     1.398E+00          88     PRRG3
    1888  A     1.398E+00          88     GGCX
    1889  A     1.397E+00          88     SLC7A7
    1890  A     1.396E+00          88     DUSP9
    1891  A     1.396E+00          88     GALNT6
    1892  A     1.394E+00          88     CACNB3
    1893  A     1.394E+00          88     PRRT3
    1894  A     1.394E+00          88     AMOTL2
    1895  A     1.394E+00          88     USP9Y
    1896  A     1.393E+00          88     SLC30A9
    1897  A     1.393E+00          88     CUL3
    1898  A     1.393E+00          88     RAPH1
    1899  A     1.392E+00          88     TOP1
    1900  A     1.392E+00          88     TET2
    1901  A     1.391E+00          88     SMC1A
    1902  A     1.391E+00          88     IDH1
    1903  A     1.391E+00          88     CNOT4
    1904  A     1.391E+00          88     WNT9A
    1905  A     1.390E+00          88     ZNF275
    1906  A     1.390E+00          88     C1orf116
    1907  A     1.390E+00          88     REG3A
    1908  A     1.390E+00          88     SERTAD2
    1909  A     1.390E+00          88     TSSK2
    1910  A     1.390E+00          88     CLMN
    1911  A     1.389E+00          88     KDM7A
    1912  A     1.389E+00          88     AAGAB
    1913  A     1.389E+00          88     OR13D1
    1914  A     1.389E+00          88     SRSF6
    1915  A     1.389E+00          88     ZNF28
    1916  A     1.389E+00          88     ATXN7L3
    1917  A     1.389E+00          88     CTR9
    1918  A     1.388E+00          88     SERPINA6
    1919  A     1.388E+00          88     DMTF1
    1920  A     1.388E+00          88     EEA1
    1921  A     1.387E+00           0     X4p_status
    1922  A     1.387E+00          88     TTC7A
    1923  A     1.387E+00          88     MCF2
    1924  A     1.386E+00          88     HEMK1
    1925  A     1.386E+00          88     KCNMB2
    1926  A     1.385E+00          88     SHROOM4
    1927  A     1.385E+00          88     GABRG1
    1928  A     1.385E+00          88     MURC
    1929  A     1.385E+00          88     DPP9
    1930  A     1.384E+00          88     LNX1
    1931  A     1.383E+00          88     DACH2
    1932  A     1.383E+00          88     RNF112
    1933  A     1.382E+00          88     FOXO4
    1934  A     1.382E+00          88     PTPRA
    1935  A     1.382E+00          88     IRF9
    1936  A     1.381E+00          88     FAM101A
    1937  A     1.381E+00          88     ALX1
    1938  A     1.381E+00          88     DNAJC11
    1939  A     1.381E+00          88     AAAS
    1940  A     1.381E+00          88     PIGA
    1941  A     1.381E+00          88     ITCH
    1942  A     1.381E+00          88     OS9
    1943  A     1.381E+00          88     SLC36A4
    1944  A     1.381E+00          88     ALPI
    1945  A     1.381E+00          88     SPRYD3
    1946  A     1.380E+00          88     TLE3
    1947  A     1.380E+00          88     ANO1
    1948  A     1.379E+00          88     IFNAR2
    1949  A     1.379E+00          88     PANK3
    1950  A     1.378E+00          88     OXGR1
    1951  A     1.378E+00          88     ARPC4.TTLL3
    1952  A     1.377E+00          88     BRF1
    1953  A     1.377E+00          88     NIPA2
    1954  A     1.377E+00          88     EDF1
    1955  A     1.377E+00          88     CHKB
    1956  A     1.376E+00          88     ARID3C
    1957  A     1.376E+00          88     IPO9
    1958  A     1.376E+00          88     GNL3L
    1959  A     1.376E+00          88     ZNF530
    1960  A     1.375E+00          88     NPAS2
    1961  A     1.374E+00          88     SGK2
    1962  A     1.373E+00          88     SLC4A11
    1963  A     1.373E+00          88     SCO2
    1964  A     1.373E+00          88     C11orf16
    1965  A     1.373E+00          88     ALDOB
    1966  A     1.373E+00          88     ASB8
    1967  A     1.372E+00          88     GBE1
    1968  A     1.372E+00          88     ALDH1A2
    1969  A     1.372E+00          88     KLHL24
    1970  A     1.372E+00          88     CDH24
    1971  A     1.371E+00          88     GPAT2
    1972  A     1.371E+00          88     ARIH1
    1973  A     1.371E+00          88     HIST3H2A
    1974  A     1.371E+00          88     UGT1A4
    1975  A     1.371E+00          88     BTBD11
    1976  A     1.371E+00          88     CDC27
    1977  A     1.370E+00          88     LRPAP1
    1978  A     1.370E+00          88     KLHL15
    1979  A     1.370E+00          88     C1orf127
    1980  A     1.370E+00          88     CLDN18
    1981  A     1.369E+00          88     CUL2
    1982  A     1.369E+00          88     RNF10
    1983  A     1.369E+00          88     LAMC2
    1984  A     1.369E+00          88     TM4SF18
    1985  A     1.369E+00          88     DHRS2
    1986  A     1.368E+00          88     WWC3
    1987  A     1.368E+00          88     DOT1L
    1988  A     1.368E+00          88     CD248
    1989  A     1.367E+00          88     TMPRSS11B
    1990  A     1.367E+00          88     UGT1A6
    1991  A     1.367E+00          88     TCTN1
    1992  A     1.367E+00          88     NELL2
    1993  A     1.367E+00          88     BTG2
    1994  A     1.366E+00          88     CCDC71
    1995  A     1.366E+00          88     PLSCR1
    1996  A     1.365E+00          88     MYL3
    1997  A     1.365E+00          88     FRMD7
    1998  A     1.365E+00          88     HNRNPD
    1999  A     1.365E+00          88     ZNF80
    2000  A     1.364E+00          88     ZNF708
    2001  A     1.364E+00          88     PARPBP
    2002  A     1.364E+00          88     PAPSS1
    2003  A     1.364E+00          88     ATP6AP1
    2004  A     1.364E+00          88     CGGBP1
    2005  A     1.364E+00          88     TAS2R41
    2006  A     1.363E+00          88     GPC6
    2007  A     1.363E+00          88     CORO2B
    2008  A     1.363E+00          88     LRRFIP1
    2009  A     1.363E+00          88     UPF3B
    2010  A     1.362E+00          88     ATAD3B
    2011  A     1.362E+00          88     ERCC6L
    2012  A     1.362E+00          88     NR2C2
    2013  A     1.361E+00          88     VSIG10
    2014  A     1.361E+00          88     PIGR
    2015  A     1.361E+00          88     ANKLE2
    2016  A     1.361E+00          88     KRTAP6.3
    2017  A     1.361E+00          88     ZSCAN25
    2018  A     1.361E+00          88     PGK1
    2019  A     1.360E+00          88     CFHR3
    2020  A     1.360E+00          88     CEP97
    2021  A     1.360E+00          88     OR13C3
    2022  A     1.359E+00          88     YWHAB
    2023  A     1.359E+00          88     PRPH
    2024  A     1.358E+00          88     DPP4
    2025  A     1.357E+00          88     LMF2
    2026  A     1.357E+00          88     F13B
    2027  A     1.357E+00          88     BLVRA
    2028  A     1.356E+00          88     GMPR2
    2029  A     1.356E+00          88     PELI3
    2030  A     1.356E+00          88     PRICKLE2
    2031  A     1.356E+00          88     NUAK1
    2032  A     1.356E+00          88     MOSPD3
    2033  A     1.356E+00          88     TMEM215
    2034  A     1.355E+00          88     CNBD2
    2035  A     1.354E+00          88     NAT8
    2036  A     1.353E+00          88     STAP1
    2037  A     1.353E+00          88     TBC1D17
    2038  A     1.353E+00          88     KRTAP27.1
    2039  A     1.353E+00          88     PPP1R12A
    2040  A     1.352E+00          88     LILRB1
    2041  A     1.352E+00          88     ZNF385D
    2042  A     1.351E+00          88     REST
    2043  A     1.351E+00          88     SMR3B
    2044  A     1.351E+00          88     MYPOP
    2045  A     1.351E+00          88     ZBTB21
    2046  A     1.351E+00          88     SLC37A2
    2047  A     1.350E+00          88     XKRX
    2048  A     1.349E+00          88     CPNE4
    2049  A     1.349E+00          88     MUC21
    2050  A     1.349E+00          88     OR4K1
    2051  A     1.349E+00          88     C12orf66
    2052  A     1.348E+00          88     CEACAM8
    2053  A     1.348E+00          88     NRROS
    2054  A     1.348E+00          88     WDR20
    2055  A     1.348E+00          88     NPC1L1
    2056  A     1.348E+00          88     ZNF273
    2057  A     1.348E+00          88     TUBA4A
    2058  A     1.348E+00          88     CARS2
    2059  A     1.348E+00          88     PEX12
    2060  A     1.347E+00          88     LRRC19
    2061  A     1.347E+00          88     NCR3
    2062  A     1.347E+00          88     OTX1
    2063  A     1.347E+00          88     ITIH4
    2064  A     1.346E+00          88     RERE
    2065  A     1.346E+00          88     LENG8
    2066  A     1.345E+00          88     CABP2
    2067  A     1.345E+00          88     KIRREL2
    2068  A     1.345E+00          88     BPIFB3
    2069  A     1.345E+00          88     GABRB2
    2070  A     1.344E+00          88     ZFYVE20
    2071  A     1.343E+00          88     RBMX2
    2072  A     1.342E+00          88     TCTA
    2073  A     1.342E+00          88     CCDC54
    2074  A     1.341E+00          88     AP4M1
